property_id,property_index,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data,subject_id
96,96,"Detached, Bungalow ",Detached,,1300.0,,,,,,,561767.0,,767 Downing Street ,Kingston ,Ontario,K7M 5N1,44.2484,-76.5978,9075.0,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
97,97,"Condo Apartment, Apartment ",Condo Apartment,,550.0,,,,,,,262500.0,,Unit 107 - 845 Milford Drive ,Kingston ,Ontario,K7P 1A7,44.2512,-76.5843,,,Walk-Up ,,Apartment ,Baseboard ,Wall Unit(s) ,False,,False,False,,False,0
98,98,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,720000.0,,481 Citation Crescent ,Kingston ,Ontario,K7M 8W2,44.2332,-76.5976,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
99,99,"Detached, Bungalow-Raised ",Detached,,1300.0,,,,,,,425000.0,,771 Birkley Place ,Kingston ,Ontario,K7M 6Y3,44.2455,-76.5793,9360.0,,"Walk-Up, Full ",,Bungalow-Raised ,Forced Air ,,False,,False,False,,False,0
100,100,"Detached, Bungalow ",Detached,,1500.0,,,,,,,775000.0,,1373 Fisher Crescent ,Kingston ,Ontario,K7M 8T2,44.2343,-76.5961,4305.0,,"Finished with Walk-Out, Walk-Out ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
101,101,"Condo Townhouse, 3-Storey ",Condo Townhouse,,1300.0,,,,,,,375300.0,,Unit 90 - 857 Datzell Lane S ,Kingston ,Ontario,K7M 7P9,44.2503,-76.592,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
102,102,"Detached, Sidesplit 3 ",Detached,,1750.0,,,,,,,660000.0,,897 Lancaster Drive ,Kingston ,Ontario,K7P 1R8,44.256,-76.5906,,,"Full, Finished ",,Sidesplit 3 ,Forced Air ,Central Air ,False,,False,False,,False,0
103,103,"Detached, Backsplit 4 ",Detached,,1300.0,,,,,,,580000.0,,825 Purcell Crescent ,Kingston ,Ontario,K7P 1B8,44.252,-76.5797,,,Apartment ,,Backsplit 4 ,Forced Air ,Central Air ,False,,False,False,,False,0
104,104,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,760000.0,,1239 Katharine Crescent ,Kingston ,Ontario,K7P 2T8,44.2591,-76.5996,,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
105,105,"Condo Apartment, Apartment ",Condo Apartment,,1100.0,,,,,,,330000.0,,Unit 507 - 675 Davis Drive ,Kingston ,Ontario,K7M 8L5,44.2548,-76.5668,,,,,Apartment ,Baseboard ,Window Unit(s) ,False,,False,False,,False,0
106,106,"Condo Apartment, Apartment ",Condo Apartment,,950.0,,,,,,,315000.0,,Unit 206 - 835 Milford Drive ,Kingston ,Ontario,K7P 1A7,44.2508,-76.5839,,,,,Apartment ,Baseboard ,Window Unit(s) ,False,,False,False,,False,0
107,107,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,510000.0,,888 Clearfield Crescent ,Kingston ,Ontario,K7P 1Z5,44.2555,-76.5776,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
108,108,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,710000.0,,969 Mona Drive ,Kingston ,Ontario,K7P 2J5,44.2539,-76.6067,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
109,109,"Detached, Sidesplit ",Detached,,1300.0,,,,,,,630000.0,,862 Kilburn Street ,Kingston ,Ontario,K7M 6A9,44.2433,-76.582,,,Partial Basement ,,Sidesplit ,Forced Air ,Central Air ,False,,False,False,,False,0
110,110,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,888500.0,,1220 Humberside Drive ,Kingston ,Ontario,K7P 2P3,44.2551,-76.6069,,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
111,111,"Detached, Bungalow-Raised ",Detached,,1300.0,,,,,,,630000.0,,700 LAIDLAW Crescent ,Kingston ,Ontario,K7M 5M4,44.2474,-76.5894,,,"Separate Entrance, Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,0
112,112,"Detached, Bungalow-Raised ",Detached,,900.0,,,,,,,590000.0,,1246 Carmil Boulevard ,Kingston ,Ontario,K7M 5Z3,44.2499,-76.6093,,,Full ,,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,0
113,113,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,630000.0,,1511 CRIMSON Crescent ,Kingston ,Ontario,K7P 0H4,44.2646,-76.5963,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
114,114,"Semi-Detached, 2-Storey ",Semi-Detached,,1300.0,,,,,,,507900.0,,486 Evangeline Avenue ,Kingston ,Ontario,K7M 8T1,44.2331,-76.5939,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
115,115,"Semi-Detached, 2-Storey ",Semi-Detached,,1300.0,,,,,,,325000.0,,834 CEDARWOOD Drive ,Kingston ,Ontario,K7P 1K8,44.2627,-76.5825,,,"Full, Unfinished ",,2-Storey ,Heat Pump ,Wall Unit(s) ,False,,False,False,,False,0
116,116,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,850000.0,,941 AMBLESIDE Crescent ,Kingston ,Ontario,K7P 2B5,44.2556,-76.5823,,,"Apartment, Walk-Out ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
117,117,"Detached, Bungalow-Raised ",Detached,,1300.0,,,,,,,630000.0,,700 LAIDLAW Crescent ,Kingston ,Ontario,K7M 5M4,44.2474,-76.5894,,,"Separate Entrance, Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,0
118,118,"Semi-Detached, Bungalow ",Semi-Detached,,1750.0,,,,,,,630000.0,,693 Millwood Drive ,Kingston ,Ontario,K7M 8Z1,44.2359,-76.5882,,,"Full, Unfinished ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
119,119,"Detached, Sidesplit 4 ",Detached,,2250.0,,,,,,,677500.0,,852 Development Drive ,Kingston ,Ontario,K7M 4W6,44.2409,-76.5808,,,"Finished, Walk-Up ",,Sidesplit 4 ,Forced Air ,Central Air ,False,,False,False,,False,0
120,120,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,895000.0,,1173 Bentley Terrace ,Kingston ,Ontario,K7P 2M1,44.2562,-76.6007,,,"Finished with Walk-Out, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
121,121,"Condo Townhouse, 2-Storey ",Condo Townhouse,,1100.0,,,,,,,355000.0,,950 Oakview Avenue ,Kingston ,Ontario,K7M 6W8,44.2486,-76.5889,,,Partially Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
122,122,"Detached, Bungalow-Raised ",Detached,,,,,,,,,560000.0,,824 Slocan Place ,Kingston ,Ontario,K7P 1B4,44.2508,-76.5818,,,"Full, Partially Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,0
123,123,"Detached, Bungalow ",Detached,,1300.0,,,,,,,620000.0,,691 HIGH GATE PARK Drive ,Kingston ,Ontario,K7M 5Z7,44.245,-76.6036,,,Full ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
124,124,"Detached, Bungalow-Raised ",Detached,,1750.0,,,,,,,625000.0,,994 Hudson Drive ,Kingston ,Ontario,K7M 6E1,44.2453,-76.5899,,,"Finished with Walk-Out, Partial Basement ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,,False,0
125,125,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,525000.0,,725 Cedarwood Drive ,Kingston ,Ontario,K7P 1V4,44.2638,-76.5771,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
126,126,"Detached, Bungalow ",Detached,,1300.0,,,,,,,760000.0,,1121 Lincoln Drive ,Kingston ,Ontario,K7M 4Z7,44.2427,-76.5996,,,Finished with Walk-Out ,,Bungalow ,Water ,,False,,False,False,,False,0
127,127,"Common Element Condo, Apartment ",Common Element Condo,,1100.0,,,,,,,368000.0,,Unit 406 - 649 Davis Drive ,Kingston ,Ontario,K7M 8L4,44.2541,-76.5675,,,None ,,Apartment ,Baseboard ,Wall Unit(s) ,False,,False,False,,False,0
128,128,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,565000.0,,1125 Basswood Place ,Kingston ,Ontario,K7P 1K4,44.2641,-76.5813,,,"Full, Partially Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
129,129,"Detached, 1 1/2 Storey ",Detached,,1750.0,,,,,,,648000.0,,1149 Hudson Drive ,Kingston ,Ontario,K7M 5L5,44.2483,-76.6018,,,"Finished with Walk-Out, Separate Entrance ",,1 1/2 Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
130,130,"Detached, Bungalow ",Detached,,900.0,,,,,,,575000.0,,479 Kirkwood Road ,Kingston ,Ontario,K7M 3X3,44.2347,-76.5735,,,"Finished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
131,131,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,680000.0,,901 Lombardy Street ,Kingston ,Ontario,K7M 9C2,44.239,-76.5856,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
132,132,"Condo Apartment, Apartment ",Condo Apartment,,1300.0,,,,,,,440000.0,,Unit 510 - 675 Davis Drive ,Kingston ,Ontario,K7M 8L5,44.2548,-76.5668,,,,,Apartment ,Baseboard ,Wall Unit(s) ,False,,False,False,,False,0
133,133,"Detached, Other ",Detached,,1300.0,,,,,,,597000.0,,900 DANBURY Road ,Kingston ,Ontario,K7M 6E4,44.2485,-76.5859,,,"Finished, Full ",,Other ,Forced Air ,Central Air ,False,,False,False,,False,0
134,134,"Duplex, Bungalow ",Duplex,,1300.0,,,,,,,650000.0,,731 Downing Street ,Kingston ,Ontario,K7M 5N1,44.2466,-76.5974,,,"Unfinished, Full ",,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
135,135,"Semi-Detached, 2-Storey ",Semi-Detached,,1300.0,,,,,,,440000.0,,998 Sprucewood Crescent ,Kingston ,Ontario,K7P 1N1,44.2605,-76.5795,,,"Full, Finished ",,2-Storey ,Forced Air ,,False,,False,False,,False,0
136,136,"Detached, 2-Storey ",Detached,,1300.0,,,,,,,605000.0,,528 Beth Crescent ,Kingston ,Ontario,K7P 0K9,44.2637,-76.5917,,,"Unfinished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
137,137,"Semi-Detached, 2-Storey ",Semi-Detached,,900.0,,,,,,,490000.0,,1063 Basswood Place ,Kingston ,Ontario,K7P 1K4,44.2631,-76.5835,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
138,138,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,585000.0,,1349 Tremont Drive ,Kingston ,Ontario,K7P 0M5,44.2661,-76.5915,,,Partially Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
139,139,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,895000.0,,371 Tanglewood Drive ,Kingston ,Ontario,K7M 8T9,44.2323,-76.5872,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
140,140,"Semi-Detached, 2-Storey ",Semi-Detached,,1750.0,,,,,,,617207.0,,1203 Carfa Crescent ,Kingston ,Ontario,K7P 0N2,44.2643,-76.6002,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
141,141,"Semi-Detached, 2-Storey ",Semi-Detached,,1300.0,,,,,,,510000.0,,929 Clearfield Crescent ,Kingston ,Ontario,K7P 2A1,44.2563,-76.5779,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
142,142,"Semi-Detached, 2-Storey ",Semi-Detached,,1300.0,,,,,,,517900.0,,1038 Springfield Drive ,Kingston ,Ontario,K7M 8V6,44.2308,-76.5915,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
143,143,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,679000.0,,958 Chancery Street ,Kingston ,Ontario,K7P 1R3,44.2551,-76.5904,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
144,144,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,750000.0,,1110 Dunham Street ,Kingston ,Ontario,K7P 2L4,44.2545,-76.5997,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,0
145,145,"Detached, Bungalow ",Detached,,1300.0,,,,,,,530000.0,,685 Roosevelt Drive ,Kingston ,Ontario,K7M 8T8,44.231,-76.5882,,,Full ,,Bungalow ,Forced Air ,Central Air ,False,,False,False,,False,0
146,146,Single Family,Detached,,1136.0,,,,,,,710000.0,,638 Myers Point Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7765,-63.0424,65340.0,2010.0,"Full, Fully Developed, Walkout",,Bungalow,"Baseboard, Heat Pump, Fireplace, ETS (Elec Thermal Storage)","Baseboard, Heat Pump, Fireplace, ETS (Elec Thermal Storage)",False,,False,False,,False,1
147,147,Single Family,Detached,,1026.0,,,,,,,450000.0,,281 West Jeddore Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7683,-63.0714,43560.0,,"Undeveloped, Full, Walkout",,"Bungalow, 1 Level","Stove, Heat Pump, Ductless Cooling","Stove, Heat Pump, Ductless Cooling",False,,False,False,,False,1
148,148,Single Family,Detached,,2117.0,,,,,,,930000.0,,46 Ostrea Lake Road,Nova Scotia,Nova Scotia,B0J 2L0,44.7809,-63.1032,99929.0,1967.0,Partially Developed,,"Bungalow, 2 Level","Baseboard, Heat Pump, Fireplace","Baseboard, Heat Pump, Fireplace",False,,False,False,,False,1
149,149,Single Family,Detached,,816.0,,,,,,,430000.0,,15 Macdonald Lane,Nova Scotia,Nova Scotia,B0J 2L0,44.7889,-63.1428,89298.0,2021.0,None,,Bungalow,Baseboard,Baseboard,False,,False,False,,False,1
150,150,Single Family,Detached,,1350.0,,,,,,,395000.0,,8426 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7903,-63.1199,30719.0,1918.0,"Undeveloped, Full, Walkout",,2 Level,Forced Air,Forced Air,False,,False,False,,False,1
151,151,Single Family,Detached,,1320.0,,,,,,,378275.0,,569 West Jeddore Road,Nova Scotia,Nova Scotia,B0J 1P0,44.7584,-63.0603,92347.0,2013.0,"Undeveloped, Walkout",,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,1
152,152,Single Family,Detached,,1092.0,,,,,,,415000.0,,9051 Highway 7,Nova Scotia,Nova Scotia,B0J 1P0,44.7788,-63.0876,29832.0,1995.0,"Full, Partially Developed, Walkout",,Split Entry,"Baseboard, Furnace, Forced Air","Baseboard, Furnace, Forced Air",False,,False,False,,False,1
153,153,Single Family,Detached,,1100.0,,,,,,,420000.0,,6547 Highway 7,Nova Scotia,Nova Scotia,B0H 1N0,44.7648,-63.2169,21446.0,1945.0,Crawl Space,,2 Level,"Furnace, Forced Air","Furnace, Forced Air",False,,False,False,,False,1
154,154,Single Family,Detached,,1078.0,,,,,,,325000.0,,8179 7 Highway,Nova Scotia,Nova Scotia,B0J 2L0,44.7922,-63.1337,32400.0,,None,,1.5 Level,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,1
155,155,Detached,Detached,,616.0,,,,,,,135000.0,,"205 East Petpeswick Road, Musquodoboit Harbour",Nova Scotia,Nova Scotia,B0J 2L0,44.7784,-63.1482,34000.0,1934.0,None,,Detached,Furnace,Furnace,False,,False,False,,False,1
156,156,Single Family,Detached,,1182.0,,,,,,,500000.0,,2 Willowdale Drive,Nova Scotia,Nova Scotia,B0J 2L0,44.7832,-63.1657,32393.0,1998.0,"Crawl Space, Fully Developed",,"Side Split, 3 Level","Forced Air, Fireplace, In Floor","Forced Air, Fireplace, In Floor",False,,False,False,,False,1
157,157,Single Family,Detached,,900.0,,,,,,,500000.0,,6820 Highway 7,Nova Scotia,Nova Scotia,B0H 1N0,44.7747,-63.2075,17238.0,1980.0,"Full, Fully Developed, Walkout",,Bungalow,"Stove, Heat Pump","Stove, Heat Pump",False,,False,False,,False,1
158,158,Single Family,Detached,,320.0,,,,,,,108000.0,,425 Highway 357,Nova Scotia,Nova Scotia,B0J 1N0,44.8016,-63.1651,74381.0,1875.0,None,,1.5 Level,Forced Air,Forced Air,False,,False,False,,False,1
159,159,Single Family,Detached,,1130.0,,,,,,,285000.0,,9559 Highway 7,Nova Scotia,Nova Scotia,B0J 1P0,44.7778,-63.0583,35810.0,1950.0,"Partially Developed, Walkout",,1.5 Level,"Baseboard, Forced Air","Baseboard, Forced Air",False,,False,False,,False,1
160,160,Single Family,Detached,,1185.0,,,,,,,420000.0,,Lot 1 Highway 357,Nova Scotia,Nova Scotia,B0J 2L0,44.7873,-63.1481,43560.0,,None,,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,1
161,161,Single Family,Detached,,440.0,,,,,,,263500.0,,8210 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7919,-63.1318,43560.0,,"Undeveloped, Crawl Space",,1.5 Level,None,None,False,,False,False,,False,1
162,162,Single Family,Detached,,3675.0,,,,,,,999999.0,,215 Scotsdale Drive,Nova Scotia,Nova Scotia,B0J 1N0,44.787,-63.1852,110868.0,2004.0,"Full, Fully Developed",,2 Level,Baseboard,Baseboard,False,,False,False,,False,1
163,163,Single Family,Detached,,1472.0,,,,,,,545000.0,,Unit 7  East Petpeswick Road,Nova Scotia,Nova Scotia,B0J 2L0,44.7865,-63.1475,126952.0,,None,,Bungalow,"Baseboard, Heat Pump","Baseboard, Heat Pump",False,,False,False,,False,1
164,164,Duplex,Over-Under,,1152.0,,,,,,,,,8683 Highway 7,Nova Scotia,Nova Scotia,B0J 2L0,44.7882,-63.1068,52272.0,1991.0,"Full, Fully Developed, Walkout",,Bungalow,Baseboard,Baseboard,False,,False,False,,False,1
165,165,"Row/Townhouse, Two Story ",Row/Townhouse,,1444.0,,,,,,,717000.0,,246 Waterbrook Lane ,Kitchener ,Ontario,N2P 2X5,43.3736,-80.4322,1848.0,,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
166,166,"Row/Townhouse, Two Story ",Row/Townhouse,,1100.0,,,,,,,695000.0,,115 Templewood Drive ,Kitchener ,Ontario,N2R 1Y4,43.3919,-80.4622,3348.0,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
167,167,"Single Family Residence, Two Story ",Single Family Residence,,2377.0,,,,,,,952200.0,,237 Shady Glen Crescent ,Kitchener ,Ontario,N2R 0J9,43.3871,-80.4994,3900.0,2017.0,"Finished, Walk-Up Access ",,Two Story ,Forced Air ,,False,,False,False,,False,2
168,168,"Detached, 2-Storey ",Detached,,1750.0,,,,,,,943000.0,,540 Doonwoods Crescent ,Kitchener ,Ontario,N2P 2N1,43.371,-80.435,3600.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
169,169,"Single Family Residence, Two Story ",Single Family Residence,,2093.0,,,,,,,1003000.0,,619 Rush Meadow Crescent ,Kitchener ,Ontario,N2R 1S9,43.3887,-80.4627,,,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
170,170,"Single Family Residence, Two Story ",Single Family Residence,,2801.0,,,,,,,1150100.0,,299 Moorlands Crescent ,Kitchener ,Ontario,N2P 2N3,43.3745,-80.444,4000.0,2015.0,Finished ,,Two Story ,Natural Gas ,Central Air ,False,,False,False,,False,2
171,171,"Condo Townhouse, 3-Storey ",Condo Townhouse,,1500.0,,,,,,,553000.0,,229 West oak Tr ,Kitchener ,Ontario,N2R 0R9,43.3836,-80.4917,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
172,172,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,750000.0,,98 Pony Way ,Kitchener ,Ontario,N2R 0R8,43.3842,-80.4751,2380.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
173,173,"Single Family Residence, Two Story ",Single Family Residence,,1440.0,,,,,,,797400.0,,Unit Lot 0004 - 15 Pine Warbler Street ,Kitchener ,Ontario,N2P,43.3668,-80.4445,3000.0,,"Unfinished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",,False,,False,False,,False,2
174,174,"Row/Townhouse, Two Story ",Row/Townhouse,,1807.0,,,,,,,788000.0,,913 Robert Ferrie Drive ,Kitchener ,Ontario,N2R 1P2,43.3784,-80.45,1908.0,,"Unfinished, Unfinished ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
175,175,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,771000.0,,230 Greenwater Place ,Kitchener ,Ontario,N2R 0G9,43.3771,-80.4454,3248.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
176,176,"Row/Townhouse, Two Story ",Row/Townhouse,,1479.0,,,,,,,715000.0,,34 Renfrew Street ,Kitchener ,Ontario,N2R 0G5,43.3839,-80.4715,1998.0,2014.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
177,177,"Single Family Residence, Two Story ",Single Family Residence,,2103.0,,,,,,,935000.0,,27 Rush Meadow Street ,Kitchener ,Ontario,N2R 1S9,43.3897,-80.4629,9432.0,2004.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
178,178,"Detached, 2-Storey ",Detached,,2250.0,,,,,,,915000.0,,2 Castlebay Street ,Kitchener ,Ontario,N2R 0G5,43.3837,-80.4712,5400.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
179,179,"Row/Townhouse, Two Story ",Row/Townhouse,,1352.0,,,,,,,655000.0,,122 Rochefort Street ,Kitchener ,Ontario,N2R 1V5,43.3844,-80.4788,2912.0,2012.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
180,180,"Single Family Residence, 3 Storey ",Single Family Residence,,2170.0,,,,,,,930000.0,,23 Pondcliffe Drive ,Kitchener ,Ontario,N2R 0M1,43.3819,-80.4417,3120.0,,Unfinished ,,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
181,181,"Row/Townhouse, Stacked Townhouse ",Row/Townhouse,,628.0,,,,,,,370000.0,,Unit 5D - 255 Maitland Street ,Kitchener ,Ontario,N2R 1Z2,43.3879,-80.4774,,2013.0,,,Stacked Townhouse ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
182,182,"Single Family Residence, Backsplit ",Single Family Residence,,2001.0,,,,,,,840000.0,,137 Winding Wood Crescent ,Kitchener ,Ontario,N2P 2L7,43.3825,-80.4249,5117.0,,Finished ,,Backsplit ,Natural Gas ,Central Air ,False,,False,False,,False,2
183,183,"Row/Townhouse, Two Story ",Row/Townhouse,,1831.0,,,,,,,775000.0,,120 Watermill Street ,Kitchener ,Ontario,N2P 0H3,43.373,-80.4302,2964.0,2018.0,"Unfinished, Walk-Out Access ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
184,184,"Row/Townhouse, Two Story ",Row/Townhouse,,1606.0,,,,,,,788000.0,,24 Roywood Street ,Kitchener ,Ontario,N2R 0S5,43.3773,-80.4827,1995.0,2023.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
185,185,"Row/Townhouse, Two Story ",Row/Townhouse,,1274.0,,,,,,,700000.0,,17 Stratus Street ,Kitchener ,Ontario,N2R 0K5,43.3819,-80.4959,1886.0,2016.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
186,186,"Row/Townhouse, Two Story ",Row/Townhouse,,925.0,,,,,,,470000.0,,Unit E - 236 Rachel Crescent ,Kitchener ,Ontario,N2R 0E1,43.3838,-80.4879,,2013.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
187,187,"Row/Townhouse, 3 Storey ",Row/Townhouse,,1355.0,,,,,,,600000.0,,Unit 41 - 111 South Creek Drive ,Kitchener ,Ontario,N2P 2N3,43.3746,-80.441,,,"Unfinished, Walk-Up Access ",,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
188,188,"Row/Townhouse, Two Story ",Row/Townhouse,,1278.0,,,,,,,670500.0,,169 South Creek Drive ,Kitchener ,Ontario,N2P 2N3,43.373,-80.4405,,2018.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
189,189,"Condo Townhouse, 2-Storey ",Condo Townhouse,,1300.0,,,,,,,670500.0,,Unit 42 - 169 South Creek Drive ,Kitchener ,Ontario,N2P 2N3,43.373,-80.4405,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
190,190,"Single Family Residence, Two Story ",Single Family Residence,,2450.0,,,,,,,1085000.0,,905 Woodbine Court ,Kitchener ,Ontario,N2R 1X4,43.3867,-80.4841,5550.0,2006.0,"Finished, Walk-Up Access ",,Two Story ,"Fireplace-Gas,  Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
191,191,"Single Family Residence, Two Story ",Single Family Residence,,3247.0,,,,,,,1180000.0,,182 Doon Mills Drive ,Kitchener ,Ontario,N2P 2S1,43.387,-80.4325,6486.0,2003.0,"Finished, Full ",,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
192,192,"Row/Townhouse, 3 Storey ",Row/Townhouse,,1840.0,,,,,,,800000.0,,140 Ian Ormston Drive ,Kitchener ,Ontario,N2P 2N7,43.3774,-80.4197,2496.0,2021.0,"Finished, Walk-Out Access ",,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
193,193,"Row/Townhouse, 3 Storey ",Row/Townhouse,,1684.0,,,,,,,750000.0,,37 Sportsman Hill Street ,Kitchener ,Ontario,N2P 0J4,43.3767,-80.4186,2052.0,,None ,,3 Storey ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
194,194,"Detached, 2-Storey ",Detached,,2750.0,,,,,,,1130000.0,,3219 Roseville Road ,North Dumfries ,Ontario,N0B 1E0,43.3411,-80.4768,10780.0,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
195,195,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,,1750.0,,,,,,,740000.0,,13 Shedrow Place ,Kitchener ,Ontario,N2R 1R2,43.3847,-80.4752,2750.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,,False,2
196,196,"Single Family Residence, Two Story ",Single Family Residence,,2000.0,,,,,,,935000.0,,217 Sedgewood Street ,Kitchener ,Ontario,N2P 2N3,43.3719,-80.4421,3000.0,2020.0,Finished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,,False,2
