property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data
2924,23,4756192,Apartment,Apartment,Apartment,517.0,1,0,1,1,0,1.0,325000.0,2025-05-10,Unit 1608 - 1188 3 Street SE ,Calgary ,Alberta,T2G 1H8,51.0415,-114.056,,2016.0,,,Apartment-High-Rise  ,Fan Coil ,Central Air ,False,,False,False,apartment-indicator,False
2925,23,4756192,Detached,Detached,Detached,1518.0,3,0,3,3,1,3.5,885000.0,2025-05-11,1001 8 Avenue NE ,Calgary ,Alberta,T2E 0S4,51.0594,-114.041,2551.0,2010.0,Full ,748.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
2926,23,4756192,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,2357.0,5,0,5,4,1,4.5,940000.0,2025-05-11,222 12 Avenue NE ,Calgary ,Alberta,T2E 1A2,51.0635,-114.059,3003.0,2015.0,Full ,,"2 Storey, Attached-Si ",Standard ,,False,,False,False,semi-detached-indicator,False
2927,23,4756192,Apartment,Apartment,Apartment,1032.0,2,0,2,2,0,2.0,547500.0,2025-05-11,Unit 416 - 707 4 Street NE ,Calgary ,Alberta,T2E 3S7,51.0573,-114.053,,2013.0,,,Apartment-Single Lev ,Baseboard ,,False,,False,False,apartment-indicator,False
2928,23,4756192,Apartment,Apartment,Apartment,858.0,2,0,2,2,0,2.0,460000.0,2025-05-12,Unit 1117 - 222 Riverfront Avenue SW ,Calgary ,Alberta,T2P 0S7,51.0526,-114.067,,2010.0,,,Apartment-Single Lev ,"Hot Water, Natural Gas ",Central Air ,False,,False,False,apartment-indicator,False
2929,23,4756192,Apartment,Apartment,Apartment,671.0,1,0,1,1,0,1.0,334000.0,2025-05-13,Unit 514 - 222 Riverfront Avenue SW ,Calgary ,Alberta,T2P 0S7,51.0525,-114.067,,2010.0,,,Apartment-High-Rise  ,Standard ,,False,,False,False,apartment-indicator,False
2930,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1169.0,2,0,2,1,1,1.5,300000.0,2025-01-04,Unit 29 - 1110 DANIELS Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1573.9,2022.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2931,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1210.0,3,0,3,2,1,2.5,340000.0,2025-01-05,Unit 35 - 1110 Daniels Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,,2020.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2932,24,4756320,Apartment,Apartment,Apartment,974.0,2,0,2,2,0,2.0,205000.0,2025-01-07,Unit 118 - 12045 22 Avenue SW ,Edmonton ,Alberta,T6W 2Y2,53.4108,-113.538,798.0,2014.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2933,24,4756320,Detached Single Family,Detached Single Family,Detached,1960.0,3,0,3,2,1,2.5,575000.0,2025-01-08,3915 AGAR Court SW ,Edmonton ,Alberta,T6W 1A8,53.4006,-113.531,4911.8,2014.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2934,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1030.0,2,0,2,2,0,2.0,289000.0,2025-01-13,Unit 46 - 446 ALLARD Boulevard SW ,Edmonton ,Alberta,T6W 3S7,53.3982,-113.521,1643.8,2016.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2935,24,4756320,Detached Single Family,Detached Single Family,Detached,1830.0,3,0,3,2,1,2.5,610000.0,2025-01-14,4658 ALWOOD Way SW ,Edmonton ,Alberta,T6W 1A8,53.3965,-113.535,3960.5,2019.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2936,24,4756320,Detached Single Family,Detached Single Family,Detached,3286.0,6,0,6,5,1,5.5,928000.0,2025-01-15,3203 ABBOTT Crescent SW ,Edmonton ,Alberta,T6W 2V3,53.4009,-113.523,,2016.0,"Full,  Finished ",,,"Forced Air-2,  Natural Gas ",,False,,False,False,detached-indicator,False
2937,24,4756320,Apartment,Apartment,Apartment,760.0,2,0,2,2,0,2.0,195000.0,2025-01-16,Unit 415 - 3207 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 3L6,53.4023,-113.539,799.5,2016.0,"None,  No Basement ",,,"Hot Water,  Natural Gas ",,False,,False,False,apartment-indicator,False
2938,24,4756320,Apartment,Apartment,Apartment,754.0,2,0,2,2,0,2.0,195000.0,2025-01-16,Unit 120 - 3315 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 3L9,53.4021,-113.54,753.3,2016.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2939,24,4756320,Detached Single Family,Detached Single Family,Detached,2665.0,3,0,3,2,1,2.5,610000.0,2025-01-20,426 CALLAGHAN Court SW ,Edmonton ,Alberta,T6W 0G5,53.4117,-113.525,,2011.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2940,24,4756320,Apartment,Apartment,Apartment,697.0,2,0,2,1,0,1.0,170000.0,2025-01-21,Unit 107 - 11804 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4093,-113.531,,2011.0,"None,  No Basement ",,,"Baseboard,  Hot Water,  Natural Gas ",,False,,False,False,apartment-indicator,False
2941,24,4756320,Apartment,Apartment,Apartment,972.0,2,0,2,2,0,2.0,210000.0,2025-01-21,Unit 318 - 12045 22 Avenue SW ,Edmonton ,Alberta,T6W 2Y2,53.4108,-113.538,798.0,2014.0,"None,  No Basement ",,,"Hot Water,  Natural Gas ",,False,,False,False,apartment-indicator,False
2942,24,4756320,Detached Single Family,Detached Single Family,Detached,1751.0,3,0,3,2,1,2.5,537000.0,2025-01-23,5874 ANTHONY Crescent SW ,Edmonton ,Alberta,T6W 1A8,53.3967,-113.534,3361.9,2015.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2943,24,4756320,Detached Single Family,Detached Single Family,Detached,3364.0,7,0,7,4,0,4.0,1194500.0,2025-01-24,1253 ADAMSON Drive SW ,Edmonton ,Alberta,T6W 1Z4,53.4024,-113.516,7268.2,2012.0,"Full,  Finished ",,,"Forced Air-1,  In Floor Heat System,  Natural Gas,  Water ",,False,,False,False,detached-indicator,False
2944,24,4756320,Detached Single Family,Detached Single Family,Detached,1466.0,3,0,3,2,1,2.5,473800.0,2025-01-27,1038 DANIELS Loop SW ,Edmonton ,Alberta,T6W 4C9,53.3966,-113.545,3453.7,2019.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2945,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1045.0,3,0,3,2,1,2.5,350000.0,2025-01-28,Unit 30 - 740 Daniels Way SW ,Edmonton ,Alberta,T6W 3L9,53.4,-113.544,,2024.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2946,24,4756320,Apartment,Apartment,Apartment,798.0,2,0,2,2,0,2.0,280000.0,2025-01-30,Unit 224 - 1154 ADAMSON Drive SW ,Edmonton ,Alberta,T6W 3N5,53.4048,-113.519,719.7,2020.0,"None,  No Basement ",,,"Baseboard,  Hot Water,  Natural Gas ",,False,,False,False,apartment-indicator,False
2947,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1357.0,3,0,3,2,1,2.5,381500.0,2025-01-30,Unit 42 - 1110 DANIELS LINK SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1573.9,2020.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2948,24,4756320,Detached Single Family,Detached Single Family,Detached,1615.0,4,0,4,3,1,3.5,565000.0,2025-01-31,502 CONROY Crescent SW ,Edmonton ,Alberta,T6W 3Y2,53.4121,-113.508,4690.7,2018.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2949,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1499.0,3,0,3,2,1,2.5,339000.0,2025-01-31,Unit 59 - 2803 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 2P5,53.4048,-113.535,1800.5,2015.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2950,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1126.0,3,0,3,2,1,2.5,360500.0,2025-02-03,Unit 2 - 1910 COLLIP VIEW View SW ,Edmonton ,Alberta,T6W 5H4,53.4084,-113.517,1973.6,2022.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2951,24,4756320,Detached Single Family,Detached Single Family,Detached,1724.0,3,0,3,2,1,2.5,539000.0,2025-02-05,2940 ANTON LINK SW ,Edmonton ,Alberta,T6W 3T7,53.3976,-113.527,5475.6,2018.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2952,24,4756320,Detached Single Family,Detached Single Family,Detached,2328.0,4,0,4,3,1,3.5,610000.0,2025-02-05,1924 121 Street SW ,Edmonton ,Alberta,T6W 0A6,53.414,-113.534,4378.4,2005.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2953,24,4756320,Detached Single Family,Detached Single Family,Detached,1441.0,3,0,3,2,1,2.5,478000.0,2025-02-07,645 ALLARD Boulevard SW ,Edmonton ,Alberta,T6W 1A8,53.4014,-113.534,4366.1,2014.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2954,24,4756320,Single Family,Single Family,Detached,1228.0,3,0,3,2,1,2.5,385000.0,2025-02-08,828 DANIELS Way SW ,Edmonton ,Alberta,T6W 1A7,53.3985,-113.544,1774.9,2020.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2955,24,4756320,Apartment,Apartment,Apartment,705.0,2,0,2,1,0,1.0,163500.0,2025-02-10,Unit 111 - 11803 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4086,-113.533,781.8,2013.0,"None,  No Basement",,Single Level Apartment ,"Baseboard,  Natural Gas",,False,,False,False,apartment-indicator,False
2956,24,4756320,Single Family,Single Family,Detached,1447.0,3,0,3,2,1,2.5,431000.0,2025-02-13,679 ALLARD Boulevard SW ,Edmonton ,Alberta,T6W 1A8,53.4002,-113.536,2786.4,2014.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2957,24,4756320,Detached Single Family,Detached Single Family,Detached,1520.0,3,0,3,2,1,2.5,493000.0,2025-02-14,2029 CAVANAGH Drive SW ,Edmonton ,Alberta,T6W 3M7,53.41,-113.508,2901.3,2015.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2958,24,4756320,Apartment,Apartment,Apartment,759.0,2,0,2,2,0,2.0,183000.0,2025-02-15,Unit 303 - 3207 James Mowatt Trail SW ,Edmonton ,Alberta,T6W 3L6,53.4023,-113.539,,2016.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2959,24,4756320,Detached Single Family,Detached Single Family,Detached,1256.0,3,0,3,2,1,2.5,488888.0,2025-02-18,12016 35 Avenue SW ,Edmonton ,Alberta,T6W 3L9,53.4024,-113.55,2597.5,2024.0,"Full,  Partially Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2960,24,4756320,Detached Single Family,Detached Single Family,Detached,2551.0,3,0,3,2,1,2.5,588500.0,2025-02-21,1532 Cunningham Cape SW ,Edmonton ,Alberta,T6W 0Y3,53.4096,-113.529,,2012.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2961,24,4756320,Apartment,Apartment,Apartment,685.0,1,0,1,1,0,1.0,142500.0,2025-02-21,Unit 117 - 11804 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4093,-113.531,1012.1,2011.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,apartment-indicator,False
2962,24,4756320,Apartment,Apartment,Apartment,966.0,2,0,2,2,0,2.0,215000.0,2025-02-21,Unit 423 - 12035 22 Avenue SW ,Edmonton ,Alberta,T6W 2X9,53.4106,-113.536,1003.3,2014.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2963,24,4756320,Detached Single Family,Detached Single Family,Detached,2179.0,4,0,4,3,0,3.0,633000.0,2025-02-21,2723 Collins Cres SW ,Edmonton ,Alberta,T6W 3X4,53.4099,-113.51,,2020.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2964,24,4756320,Single Family,Single Family,Detached,1464.0,4,0,4,3,1,3.5,438000.0,2025-02-23,4445 ANNETT Common SW ,Edmonton ,Alberta,T6W 1A8,53.4004,-113.538,2787.7,2018.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2965,24,4756320,Detached Single Family,Detached Single Family,Detached,2656.0,4,0,4,3,1,3.5,710000.0,2025-02-24,3713 ALEXANDER Crescent SW ,Edmonton ,Alberta,T6W 0W7,53.4023,-113.529,4416.5,2010.0,"Full,  Finished ",,,"Forced Air-2,  Natural Gas ",,False,,False,False,detached-indicator,False
2966,24,4756320,Apartment,Apartment,Apartment,764.0,2,0,2,2,0,2.0,196000.0,2025-02-25,Unit 215 - 11808 22 Ave SW ,Edmonton ,Alberta,T6W 2A2,53.4099,-113.53,,2011.0,"None,  No Basement ",,,"Baseboard,  Water ",,False,,False,False,apartment-indicator,False
2967,24,4756320,Detached Single Family,Detached Single Family,Detached,1700.0,3,0,3,2,1,2.5,524900.0,2025-02-27,11981 35 Avenue SW ,Edmonton ,Alberta,T6W 3L9,53.4017,-113.55,,2023.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2968,24,4756320,Detached Single Family,Detached Single Family,Detached,2510.0,4,0,4,3,0,3.0,653000.0,2025-03-01,1268 CUNNINGHAM Drive SW ,Edmonton ,Alberta,T6W 0R7,53.4043,-113.525,4306.9,2010.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2969,24,4756320,Apartment,Apartment,Apartment,518.0,1,0,1,1,0,1.0,130000.0,2025-03-03,Unit 109 - 11808 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4099,-113.53,534.2,2011.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2970,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1599.0,3,0,3,2,1,2.5,348000.0,2025-03-04,1627 CUNNINGHAM Way SW ,Edmonton ,Alberta,T6W 0V8,53.4051,-113.527,1592.6,2013.0,"Partial,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2971,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1501.0,3,0,3,2,1,2.5,340000.0,2025-03-04,Unit 20 - 1623 CUNNINGHAM Way SW ,Edmonton ,Alberta,T6W 0V8,53.405,-113.527,1584.1,2013.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2972,24,4756320,Apartment,Apartment,Apartment,812.0,2,0,2,2,0,2.0,183000.0,2025-03-05,Unit 316 - 11803 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4086,-113.533,839.9,2013.0,"None,  No Basement ",,,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2973,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1184.0,2,0,2,2,1,2.5,319000.0,2025-03-06,Unit 21 - 1110 Daniels Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,,2020.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2974,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1148.0,2,0,2,2,1,2.5,330000.0,2025-03-07,Unit 27 - 1110 DANIELS LINK SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1573.9,2022.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2975,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1302.0,2,0,2,2,1,2.5,335000.0,2025-03-07,1657 James Mowatt Trail SW ,Edmonton ,Alberta,T6W 0J7,53.4142,-113.522,,2009.0,"Partial,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2976,24,4756320,Detached Single Family,Detached Single Family,Detached,2278.0,3,0,3,2,1,2.5,720000.0,2025-03-08,1090 CHRISTIE Vista SW ,Edmonton ,Alberta,T6W 1A8,53.4133,-113.513,4824.7,2021.0,"Full,  Unfinished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2977,24,4756320,Detached Single Family,Detached Single Family,Detached,1982.0,4,0,4,3,1,3.5,614500.0,2025-03-10,2775 Collins Cres SW ,Edmonton ,Alberta,T6W 4G8,53.4087,-113.513,,2020.0,"Full,  Finished ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2978,24,4756320,Apartment,Apartment,Apartment,1012.0,2,0,2,2,0,2.0,185000.0,2025-03-11,Unit 319 - 11803 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4086,-113.533,1053.1,2013.0,"None,  No Basement ",,,"Forced Air-1,  Natural Gas ",,False,,False,False,apartment-indicator,False
2979,24,4756320,Detached Single Family,Detached Single Family,Detached,1695.0,3,0,3,2,1,2.5,472500.0,2025-03-11,3063 Arthurs Crescent SW ,Edmonton ,Alberta,T6W 1A8,53.4029,-113.522,,2014.0,"Full,  Unfinished ",,,"Forced Air-2,  Natural Gas ",,False,,False,False,detached-indicator,False
2980,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1244.0,3,0,3,2,1,2.5,365000.0,2025-03-25,Unit 10 - 1910 COLLIP VIEW View SW ,Edmonton ,Alberta,T6W 5H4,53.4084,-113.517,1973.6,2022.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2981,24,4756320,Apartment,Apartment,Apartment,933.0,2,0,2,2,0,2.0,220000.0,2025-03-28,Unit 409 - 3315 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 3L9,53.4021,-113.54,921.9,2016.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Electric ",,False,,False,False,apartment-indicator,False
2982,24,4756320,Duplex,Duplex,Semi-Detached,1784.0,3,0,3,2,1,2.5,530000.0,2025-03-31,1433 CHERNIAK Way SW ,Edmonton ,Alberta,T6W 1A8,53.41,-113.515,5315.9,2024.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
2983,24,4756320,Apartment,Apartment,Apartment,688.0,2,0,2,1,0,1.0,184000.0,2025-04-01,Unit 313 - 12035 22 Avenue SW ,Edmonton ,Alberta,T6W 2X9,53.4106,-113.536,,2014.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2984,24,4756320,Duplex,Duplex,Semi-Detached,1784.0,3,0,3,2,1,2.5,522000.0,2025-04-02,1435 Cherniak Way SW ,Edmonton ,Alberta,T6W 1A8,53.4099,-113.515,5167.9,2024.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
2985,24,4756320,Apartment,Apartment,Apartment,691.0,2,0,2,1,0,1.0,180000.0,2025-04-02,Unit 410 - 11816 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4101,-113.531,,2011.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Hot Water,  Natural Gas ",,False,,False,False,apartment-indicator,False
2986,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1215.0,3,0,3,2,1,2.5,350000.0,2025-04-02,Unit 81 - 1776 CUNNINGHAM Way SW ,Edmonton ,Alberta,T6W 2J5,53.4069,-113.53,2041.2,2013.0,"None,  No Basement ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2987,24,4756320,Detached Single Family,Detached Single Family,Detached,1377.0,3,0,3,2,1,2.5,462888.0,2025-04-02,1961 119A Street SW ,Edmonton ,Alberta,T6W 0E2,53.4117,-113.531,5194.2,2006.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2988,24,4756320,Detached Single Family,Detached Single Family,Detached,1620.0,3,0,3,2,1,2.5,475000.0,2025-04-03,5906 ANTHONY Crescent SW ,Edmonton ,Alberta,T6W 3H4,53.3968,-113.534,2905.1,2015.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2989,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,880.0,2,0,2,1,0,1.0,259900.0,2025-04-04,Unit 12 - 1110 DANIELS Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1042.4,2019.0,"None,  No Basement ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2990,24,4756320,Detached Single Family,Detached Single Family,Detached,1895.0,4,0,4,3,1,3.5,545000.0,2025-04-07,11704 18 Avenue SW ,Edmonton ,Alberta,T6W 2E7,53.4149,-113.527,,2012.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2991,24,4756320,Detached Single Family,Detached Single Family,Detached,2630.0,4,0,4,3,1,3.5,818000.0,2025-04-07,1539 CUNNINGHAM CAPE Cape SW ,Edmonton ,Alberta,T6W 0Y3,53.4098,-113.528,5178.1,2011.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2992,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1191.0,2,0,2,2,1,2.5,325000.0,2025-04-07,Unit 5 - 1110 DANIELS Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1573.9,2019.0,"None,  No Basement ",,3 Storey ,"Forced Air-1,  Space Heater,  Natural Gas ",,False,,False,False,condo-indicator,False
2993,24,4756320,Detached Single Family,Detached Single Family,Detached,2244.0,5,0,5,3,0,3.0,665000.0,2025-04-07,1824 Collip View SW ,Edmonton ,Alberta,T6W 1A8,53.41,-113.518,,2022.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2994,24,4756320,Detached Single Family,Detached Single Family,Detached,1917.0,4,0,4,3,0,3.0,580000.0,2025-04-08,2214 Donaghey Way SW ,Edmonton ,Alberta,T6W 4Y7,53.4017,-113.551,,2022.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2995,24,4756320,Detached Single Family,Detached Single Family,Detached,1378.0,3,0,3,2,1,2.5,475000.0,2025-04-08,2347 CASEY Crescent SW ,Edmonton ,Alberta,T6W,53.4106,-113.506,2984.2,2016.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2996,24,4756320,Detached Single Family,Detached Single Family,Detached,1914.0,4,0,4,3,1,3.5,586000.0,2025-04-08,2523 COLE Crescent SW ,Edmonton ,Alberta,T6W 1A8,53.404,-113.533,3747.3,2011.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
2997,24,4756320,Apartment,Apartment,Apartment,693.0,2,0,2,1,0,1.0,178000.0,2025-04-10,Unit 207 - 11804 22 Avenue SW ,Edmonton ,Alberta,T6W 2A2,53.4093,-113.531,,2012.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
2998,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,673.0,1,0,1,1,0,1.0,215000.0,2025-04-10,Unit 32 - 1110 DANIELS LINK Link SW ,Edmonton ,Alberta,T6W 4N6,53.3985,-113.545,1042.4,2021.0,"None,  No Basement ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
2999,24,4756320,Condo Townhouse,Condo Townhouse,Condominium,1550.0,3,0,3,2,1,2.5,370000.0,2025-04-10,Unit 58 - 1816 Rutherford Road SW ,Edmonton ,Alberta,T6W 2K6,53.4149,-113.522,,2014.0,"None,  No Basement ",,3 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,condo-indicator,False
3000,24,4756320,Duplex,Duplex,Semi-Detached,1517.0,3,0,3,2,1,2.5,415000.0,2025-04-11,2614 CASEY Way SW ,Edmonton ,Alberta,T6W 3N1,53.4099,-113.504,,2016.0,"Full,  Partially Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
3001,24,4756320,Detached Single Family,Detached Single Family,Detached,1830.0,3,0,3,2,1,2.5,539000.0,2025-04-13,12047 20 Avenue SW ,Edmonton ,Alberta,T6W 0A8,53.4128,-113.534,,2005.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
3002,24,4756320,Duplex,Duplex,Semi-Detached,1694.0,3,0,3,3,1,3.5,505000.0,2025-04-14,Unit 5 - 1641 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 0J7,53.4141,-113.521,2508.1,2011.0,"Full,  Finished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
3003,24,4756320,Apartment,Apartment,Apartment,759.0,2,0,2,2,0,2.0,210000.0,2025-04-15,Unit 403 - 3211 JAMES MOWATT Trail SW ,Edmonton ,Alberta,T6W 3L6,53.4029,-113.539,,2016.0,"None,  No Basement ",,Single Level Apartment ,"Baseboard,  Natural Gas ",,False,,False,False,apartment-indicator,False
3004,24,4756320,Duplex,Duplex,Semi-Detached,1515.0,3,0,3,2,1,2.5,450000.0,2025-04-15,2536 CASEY Way SW ,Edmonton ,Alberta,T6W 3N3,53.4088,-113.507,,2017.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
3005,24,4756320,Duplex,Duplex,Semi-Detached,1567.0,3,0,3,2,1,2.5,484000.0,2025-04-17,4560 Alwood Way SW ,Edmonton ,Alberta,T6W 1A8,53.3972,-113.539,,2019.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,True,medium-large-imputation,False
3006,24,4756320,Detached Single Family,Detached Single Family,Detached,2842.0,3,0,3,2,1,2.5,825000.0,2025-04-17,2716 COLLINS Crescent SW ,Edmonton ,Alberta,T6W 3X4,53.4092,-113.51,4199.0,2018.0,"Full,  Unfinished ",,2 Storey ,"Forced Air-1,  Natural Gas ",,False,,False,False,detached-indicator,False
