property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data
9584,84,4758996,Detached,Detached,Detached,1084.0,5,0,5,3,0,3.0,550000.0,2025-01-24,596 Morningside Park SW ,Airdrie ,Alberta,T4B 0E1,51.2629,-114.011,4051.0,2007.0,Full ,,Bi-Level ,,,False,,False,False,detached-indicator,False
9585,84,4758996,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1788.0,3,0,3,2,1,2.5,590000.0,2025-01-27,603 Kingsmere Way SE ,Airdrie ,Alberta,T4A 0X9,51.2575,-113.987,3125.0,2019.0,"Full, Unfinished ",741.0,"2 Storey, Attached-Si ","Forced Air, Natural Gas ",Central Air ,False,,False,False,semi-detached-indicator,False
9586,84,4758996,Detached,Detached,Detached,2192.0,3,0,3,2,1,2.5,700000.0,2025-01-27,685 Coopers Drive SW ,Airdrie ,Alberta,T4B 2R9,51.2683,-114.016,4725.0,2006.0,"Full, Unfinished ",961.0,2 Storey ,"High Efficiency, Forced Air ",Central Air ,False,,False,False,detached-indicator,False
9587,84,4758996,Detached,Detached,Detached,1885.0,3,0,3,2,1,2.5,645000.0,2025-01-28,151 Ravenscroft Green SE ,Airdrie ,Alberta,T4A 0H1,51.2652,-113.977,4161.0,2009.0,"Full, Unfinished ",813.0,2 Storey ,Central ,,False,,False,False,detached-indicator,False
9588,84,4758996,Apartment,Apartment,Apartment,1170.0,2,0,2,2,0,2.0,455000.0,2025-01-30,Unit 1310 - 10 Market Boulevard SE ,Airdrie ,Alberta,T4A 0A8,51.2687,-113.992,1260.0,2016.0,,1170.0,Apartment ,In Floor ,Central Air ,False,,False,False,apartment-indicator,False
9590,84,4758996,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1465.0,4,0,4,3,1,3.5,590000.0,2025-01-31,30 Lawrence Green SE ,Airdrie ,Alberta,T4A 3M8,51.2574,-113.977,4628.0,2021.0,"Full, Separate/Exterior Entry ",727.0,"2 Storey, Attached-Si ",Forced Air ,Central Air ,False,,False,False,semi-detached-indicator,False
9591,84,4758996,Detached,Detached,Detached,1002.0,2,0,2,1,0,1.0,299900.0,2025-02-02,9 Big Hill Way ,Airdrie ,Alberta,T4A 1M7,51.2785,-113.999,4004.0,1978.0,,1002.0,Mobile Home ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9592,84,4758996,Detached,Detached,Detached,1907.0,4,0,4,3,1,3.5,655000.0,2025-02-04,2435 Morris Crescent SE ,Airdrie ,Alberta,T4A 2B8,51.2721,-113.979,5025.0,1996.0,"Full, Separate/Exterior Entry ",,4 Level Split ,"Fireplace(s), Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9593,84,4758996,Detached,Detached,Detached,1335.0,3,0,3,1,1,1.5,514000.0,2025-02-04,2469 Ravenswood View SE ,Airdrie ,Alberta,T4A 0J9,51.2689,-113.972,3346.0,2010.0,"Full, Unfinished ",675.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9594,84,4758996,Detached,Detached,Detached,1360.0,4,0,4,3,1,3.5,607500.0,2025-02-04,245 Ravensmoor Link SE ,Airdrie ,Alberta,T4A 0J8,51.2679,-113.971,4693.0,2015.0,Full ,,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9595,84,4758996,Detached,Detached,Detached,2180.0,4,0,4,3,1,3.5,698000.0,2025-02-05,1218 Kingston Crescent SE ,Airdrie ,Alberta,T4A 0C7,51.2642,-113.988,4901.0,2009.0,Full ,926.0,2 Storey ,"Fireplace(s), Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9596,84,4758996,Apartment,Apartment,Apartment,853.0,2,0,2,2,0,2.0,257000.0,2025-02-06,Unit 2115 - 604 East Lake Boulevard SE ,Airdrie ,Alberta,T4A 0G6,51.2864,-113.995,,2013.0,,852.0,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,apartment-indicator,False
9597,84,4758996,Detached,Detached,Detached,2438.0,6,0,6,3,1,3.5,870000.0,2025-02-07,3 Ravenscroft Close SE ,Airdrie ,Alberta,T0M 0E0,51.2636,-113.979,5686.0,2013.0,"Full, Separate/Exterior Entry ",1038.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9598,84,4758996,Detached,Detached,Detached,1120.0,5,0,5,3,0,3.0,580000.0,2025-02-07,1180 Kings Heights Road SE ,Airdrie ,Alberta,T4A 0K5,51.2631,-113.991,3469.0,2011.0,Full ,1120.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9599,84,4758996,Detached,Detached,Detached,1148.0,3,0,3,2,0,2.0,251737.0,2025-02-08,160 Big Hill Circle SE ,Airdrie ,Alberta,T4A 1R8,51.2836,-114.0,4133.0,2001.0,,1147.0,Bungalow ,Forced Air ,,False,,False,False,detached-indicator,False
9600,84,4758996,Detached,Detached,Detached,2230.0,5,0,5,3,1,3.5,888000.0,2025-02-08,692 Coopers Crescent SW ,Airdrie ,Alberta,T4B 5L6,51.263,-114.014,3806.0,2024.0,Full ,966.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9602,84,4758996,Detached,Detached,Detached,2353.0,4,0,4,2,1,2.5,745000.0,2025-02-12,907 LANGHOLM Drive SE ,Airdrie ,Alberta,T0M 0E0,51.2623,-113.979,3569.0,2024.0,"Full, Unfinished, Separate/Exterior Entry ",1004.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9603,84,4758996,Detached,Detached,Detached,1991.0,3,0,3,2,1,2.5,689000.0,2025-02-14,338 Kings Heights Drive SE ,Airdrie ,Alberta,T4A 0S6,51.2622,-113.985,3476.0,2013.0,"Full, Unfinished ",,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9606,84,4758996,Detached,Detached,Detached,1503.0,3,0,3,2,1,2.5,541000.0,2025-02-19,10 Ravenswynd Rise SE ,Airdrie ,Alberta,T4A 0K1,51.2683,-113.974,3659.0,2013.0,"Full, Unfinished ",778.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9607,84,4758996,Row/Townhouse,Row/Townhouse,Townhouse,1108.0,2,0,2,2,1,2.5,400000.0,2025-02-19,Unit 204 - 1225 Kings Heights Way SE ,Airdrie ,Alberta,T4A 0M4,51.2583,-113.99,1468.0,2013.0,Partial ,545.0,2 Storey ,"High Efficiency, Forced Air ",,False,,False,False,townhouse-indicator,False
9609,84,4758996,Detached,Detached,Detached,2005.0,3,0,3,2,1,2.5,680000.0,2025-02-20,358 Kingsbury View SE ,Airdrie ,Alberta,T4A 0E6,51.2645,-113.984,3907.0,2010.0,"Full, Unfinished ",826.0,2 Storey ,"High Efficiency, Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9610,84,4758996,Detached,Detached,Detached,990.0,4,0,4,2,0,2.0,460000.0,2025-02-21,2 Elston Place SE ,Airdrie ,Alberta,T4B 1B4,51.2839,-114.008,4686.0,1981.0,Full ,990.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9611,84,4758996,Detached,Detached,Detached,1757.0,3,0,3,3,1,3.5,638000.0,2025-02-22,1044 Kingston Crescent SE ,Airdrie ,Alberta,T4A 0L3,51.2632,-113.993,3630.0,2011.0,Full ,,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9612,84,4758996,Row/Townhouse,Row/Townhouse,Townhouse,1164.0,3,0,3,2,1,2.5,410000.0,2025-02-22,Unit 1205 - 2400 Ravenswood View SE ,Airdrie ,Alberta,T4A 0V7,51.2698,-113.972,990.0,2016.0,Full ,581.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,townhouse-indicator,False
9613,84,4758996,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1618.0,4,0,4,3,0,3.0,575000.0,2025-02-23,125 Ravenstern Crescent SE ,Airdrie ,Alberta,T4A 0B2,51.2697,-113.981,2862.0,2017.0,Full ,457.0,"4 Level Split, Attach ","Forced Air, Natural Gas ",Central Air ,False,,False,False,semi-detached-indicator,False
9614,84,4758996,Detached,Detached,Detached,1570.0,3,0,3,2,1,2.5,606000.0,2025-02-24,80 Maple Way SE ,Airdrie ,Alberta,T4A 2A2,51.2761,-113.981,4787.0,1988.0,Full ,955.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9616,84,4758996,Detached,Detached,Detached,1086.0,3,0,3,3,0,3.0,565000.0,2025-02-25,156 Marquis Place SE ,Airdrie ,Alberta,T4A 1Y7,51.2713,-113.988,5578.0,1979.0,"Full, Separate/Exterior Entry ",488.0,4 Level Split ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9618,84,4758996,Detached,Detached,Detached,2585.0,4,0,4,3,1,3.5,850000.0,2025-02-27,290 Kingsbury View SE ,Airdrie ,Alberta,T0M 0E0,51.2639,-113.982,7082.0,2008.0,Full ,1198.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9620,84,4758996,Detached,Detached,Detached,1065.0,6,0,6,2,0,2.0,533500.0,2025-02-28,64 Mayfair Close SE ,Airdrie ,Alberta,T4A 1T4,51.2778,-113.988,4904.0,1982.0,Full ,1065.0,Bi-Level ,Forced Air ,,False,,False,False,detached-indicator,False
9621,84,4758996,Detached,Detached,Detached,1105.0,4,0,4,2,1,2.5,551500.0,2025-02-28,30 Sylvan Place SE ,Airdrie ,Alberta,T4B 1V1,51.2773,-114.005,6470.0,1981.0,Full ,1104.0,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9622,84,4758996,Detached,Detached,Detached,1952.0,4,0,4,3,1,3.5,680000.0,2025-02-28,12 Ravenskirk Heath SE ,Airdrie ,Alberta,T4A 0G7,51.2701,-113.977,3824.0,2012.0,Full ,949.0,2 Storey ,"High Efficiency, Fireplace(s) ",Central Air ,False,,False,False,detached-indicator,False
9623,84,4758996,Detached,Detached,Detached,1188.0,3,0,3,3,0,3.0,522000.0,2025-03-02,105 Luxstone Place SW ,Airdrie ,Alberta,T4B 3C2,51.2743,-114.016,4025.0,2005.0,Full ,1188.0,Bi-Level ,"Forced Air, Natural Gas ",Rough-In ,False,,False,False,detached-indicator,False
9624,84,4758996,Detached,Detached,Detached,1462.0,3,0,3,2,1,2.5,585000.0,2025-03-02,288 Morningside Gardens SW ,Airdrie ,Alberta,T4B 0K3,51.2612,-114.011,3895.0,2010.0,"Full, Unfinished ",720.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9625,84,4758996,Detached,Detached,Detached,914.0,2,0,2,1,0,1.0,255000.0,2025-03-04,84 Spring Haven Road SE ,Airdrie ,Alberta,T4A 1C7,51.2764,-114.0,4235.0,1978.0,,914.0,Mobile Home-Single W ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9626,84,4758996,Detached,Detached,Detached,1378.0,4,0,4,3,1,3.5,547500.0,2025-03-04,15 Springs Crescent SE ,Airdrie ,Alberta,T4A 2C2,51.2761,-113.993,4371.0,1998.0,Full ,667.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9627,84,4758996,Detached,Detached,Detached,1709.0,3,0,3,2,1,2.5,610000.0,2025-03-04,202 Ravensmoor Link SE ,Airdrie ,Alberta,T4A 0J8,51.2689,-113.97,3800.0,2016.0,"Full, Unfinished ",826.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9629,84,4758996,Apartment,Apartment,Apartment,623.0,1,0,1,1,0,1.0,235000.0,2025-03-07,Unit 2107 - 4 Kingsland Close SE ,Airdrie ,Alberta,T4A 0J3,51.2667,-113.99,671.0,2010.0,,623.0,Apartment-Low-Rise ( ,Baseboard ,,False,,False,False,apartment-indicator,False
9630,84,4758996,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1356.0,4,0,4,2,2,3.0,520000.0,2025-03-07,1210 Kings Heights Way SE ,Airdrie ,Alberta,T4A 0M5,51.2592,-113.991,2905.0,2012.0,Full ,674.0,"2 Storey, Attached-Si ","High Efficiency, Forced Air, Natural Gas ",Central Air ,False,,False,False,semi-detached-indicator,False
9631,84,4758996,Detached,Detached,Detached,1674.0,4,0,4,3,1,3.5,652500.0,2025-03-07,1619 Thorburn Drive SE ,Airdrie ,Alberta,T4A 2C6,51.2806,-113.981,461.0,2000.0,Full ,912.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9632,84,4758996,Detached,Detached,Detached,968.0,3,0,3,2,0,2.0,500000.0,2025-03-08,204 Big Hill Place SE ,Airdrie ,Alberta,T4A 1R6,51.2835,-113.998,455.0,1978.0,Full ,968.0,Bungalow ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9633,84,4758996,Apartment,Apartment,Apartment,578.0,1,0,1,1,0,1.0,208000.0,2025-03-09,Unit 1112 - 604 East Lake Boulevard NE ,Airdrie ,Alberta,T4A 0G6,51.2861,-113.995,582.0,2008.0,,577.0,Apartment ,Baseboard ,,False,,False,False,apartment-indicator,False
9636,84,4758996,Apartment,Apartment,Apartment,994.0,2,0,2,2,0,2.0,420000.0,2025-03-16,Unit 2206 - 10 market Boulevard ,Airdrie ,Alberta,T4A 0A8,51.2687,-113.992,,2018.0,,,Apartment ,In Floor ,Rough-In ,False,,False,False,apartment-indicator,False
9637,84,4758996,Row/Townhouse,Row/Townhouse,Townhouse,1144.0,3,0,3,2,1,2.5,434900.0,2025-03-18,Unit 154 - 2802 Kings Heights Gate SE ,Airdrie ,Alberta,T4A 0T3,51.2673,-113.981,,2014.0,"Full, Unfinished ",,2 Storey ,Forced Air ,,False,,False,False,townhouse-indicator,False
9638,84,4758996,Detached,Detached,Detached,1523.0,4,0,4,3,1,3.5,585000.0,2025-03-18,517 Morningside Park SW ,Airdrie ,Alberta,T4B 3M6,51.2634,-114.011,4185.0,2006.0,Full ,784.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9639,84,4758996,Apartment,Apartment,Apartment,863.0,2,0,2,2,0,2.0,345000.0,2025-03-18,Unit 1302 - 4 Kingsland Close SE ,Airdrie ,Alberta,T4A 0J3,51.2667,-113.99,928.0,2009.0,,863.0,Apartment-Single Lev ,"Baseboard, Natural Gas ",,False,,False,False,apartment-indicator,False
9640,84,4758996,Detached,Detached,Detached,1148.0,3,0,3,1,1,1.5,470000.0,2025-03-19,7 Summerfield Close SW ,Airdrie ,Alberta,T4B 1Y4,51.2719,-114.011,4413.0,1979.0,"Full, Partially Finished ",,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9641,84,4758996,Detached,Detached,Detached,2258.0,5,0,5,3,1,3.5,767700.0,2025-03-19,82 Kingsbridge Crescent SE ,Airdrie ,Alberta,T4A 0M8,51.2597,-113.989,4101.0,2014.0,Full ,1082.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9643,84,4758996,Detached,Detached,Detached,922.0,4,0,4,2,0,2.0,528000.0,2025-03-20,111 Summerfield Road SE ,Airdrie ,Alberta,T4B 1X3,51.2737,-114.009,5089.0,1979.0,Full ,921.0,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9644,84,4758996,Detached,Detached,Detached,1851.0,4,0,4,3,1,3.5,630000.0,2025-03-20,505 Coopers Drive SW ,Airdrie ,Alberta,T4B 3M5,51.2644,-114.012,4144.0,2006.0,Full ,845.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9646,84,4758996,Detached,Detached,Detached,1177.0,5,0,5,3,0,3.0,560000.0,2025-03-21,43 Sprucegrove Way SE ,Airdrie ,Alberta,T4B 2E1,51.2744,-114.004,4557.0,1990.0,Full ,1177.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9647,84,4758996,Row/Townhouse,Row/Townhouse,Townhouse,836.0,2,0,2,1,0,1.0,335000.0,2025-03-21,Unit 1204 - 1225 Kings Heights Way SE ,Airdrie ,Alberta,T4A 0M4,51.2583,-113.99,,2014.0,,,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,townhouse-indicator,False
9648,84,4758996,Detached,Detached,Detached,1373.0,4,0,4,2,1,2.5,555000.0,2025-03-21,152 Morningside Manor SW ,Airdrie ,Alberta,T4B 0K4,51.2599,-114.01,3684.0,2008.0,"Full, Partially Finished ",705.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9649,84,4758996,Detached,Detached,Detached,1550.0,3,0,3,2,1,2.5,599800.0,2025-03-21,669 Lambeau Link SE ,Airdrie ,Alberta,T4A 3R1,51.2615,-113.98,2758.0,2024.0,"Full, Unfinished ",760.0,2 Storey ,"High Efficiency, Natural Gas ",,False,,False,False,detached-indicator,False
9650,84,4758996,Detached,Detached,Detached,979.0,4,0,4,2,0,2.0,465000.0,2025-03-21,432 Spring Haven Court SE ,Airdrie ,Alberta,T4A,51.2787,-113.997,6544.0,1978.0,Full ,,Modular Home ,"High Efficiency, Forced Air ",,False,,False,False,detached-indicator,False
9654,84,4758996,Detached,Detached,Detached,1072.0,3,0,3,2,0,2.0,518000.0,2025-03-28,1852 Meadowbrook Drive SE ,Airdrie ,Alberta,T4A 1V2,51.2761,-113.988,4907.0,1983.0,"Full, Partially Finished ",1071.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9655,84,4758996,Detached,Detached,Detached,2531.0,5,0,5,3,1,3.5,751500.0,2025-03-28,222 Kingsbury View SE ,Airdrie ,Alberta,T0M 0E0,51.2651,-113.984,4822.0,2009.0,Full ,1129.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9656,84,4758996,Detached,Detached,Detached,1995.0,3,0,3,2,1,2.5,710000.0,2025-03-29,3 Lawrence Green SE ,Airdrie ,Alberta,T4A 3M9,51.258,-113.978,4094.0,2023.0,"Full, Unfinished ",767.0,2 Storey ,"Central, Natural Gas ",,False,,False,False,detached-indicator,False
9657,84,4758996,Detached,Detached,Detached,2359.0,5,0,5,3,1,3.5,770000.0,2025-04-01,382 Kings Heights Drive SE ,Airdrie ,Alberta,T4A 0S2,51.2609,-113.984,3907.0,2017.0,"Full, Separate/Exterior Entry ",1036.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9658,84,4758996,Detached,Detached,Detached,2682.0,3,0,3,2,1,2.5,790000.0,2025-04-02,2041 Ravensdun Crescent SE ,Airdrie ,Alberta,T4A 3K2,51.2645,-113.972,6099.0,2019.0,"Full, Unfinished ",1279.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9659,84,4758996,Detached,Detached,Detached,1363.0,4,0,4,3,0,3.0,783000.0,2025-04-02,248 Coopers Hill SW ,Airdrie ,Alberta,T4B 0K6,51.2661,-114.014,4854.0,2010.0,Full ,1363.0,Bungalow ,"In Floor, Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9660,84,4758996,Detached,Detached,Detached,2055.0,3,0,3,2,2,3.0,702500.0,2025-04-02,174 Kingsland Heights SE ,Airdrie ,Alberta,T4A 0A2,51.267,-113.986,5112.0,2006.0,Full ,959.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9661,84,4758996,Detached,Detached,Detached,1378.0,4,0,4,3,0,3.0,530000.0,2025-04-02,168 Marquis Place SE ,Airdrie ,Alberta,T4A 1Y6,51.2712,-113.989,7675.0,1979.0,Full ,1377.0,Bungalow ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9662,84,4758996,Detached,Detached,Detached,1961.0,4,0,4,2,1,2.5,590000.0,2025-04-03,315 Tanner Drive SE ,Airdrie ,Alberta,T4A 1S6,51.2825,-113.987,4803.0,1984.0,Full ,,4 Level Split ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9663,84,4758996,Detached,Detached,Detached,1057.0,3,0,3,2,0,2.0,515000.0,2025-04-03,1627 Erin Drive SE ,Airdrie ,Alberta,T4B 1C6,51.2792,-114.008,3997.0,1981.0,Full ,1056.0,Bungalow ,"Fireplace(s), Forced Air ",,False,,False,False,detached-indicator,False
9667,84,4758996,Detached,Detached,Detached,1497.0,4,0,4,3,0,3.0,626000.0,2025-04-05,266 Kings Heights Drive SE ,Airdrie ,Alberta,T4A 0E8,51.2639,-113.984,4111.0,2010.0,Full ,1165.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9669,84,4758996,Detached,Detached,Detached,1851.0,3,0,3,2,1,2.5,622000.0,2025-04-07,49 Morningside Bay SW ,Airdrie ,Alberta,T4B 0K6,51.2659,-114.012,4596.0,2007.0,"Full, Unfinished ",805.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9670,84,4758996,Detached,Detached,Detached,1158.0,4,0,4,3,0,3.0,522500.0,2025-04-08,127 Elizabeth Way SE ,Airdrie ,Alberta,T4B 2H6,51.2837,-114.003,4789.0,1993.0,Full ,1157.0,Bi-Level ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9671,84,4758996,Detached,Detached,Detached,1560.0,4,0,4,2,1,2.5,609000.0,2025-04-09,604 Meadowbrook Bay SE ,Airdrie ,Alberta,T4A 2A8,51.2769,-113.982,6178.0,1991.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9672,84,4758996,Detached,Detached,Detached,1527.0,4,0,4,2,0,2.0,501000.0,2025-04-09,213 Mountain Circle SE ,Airdrie ,Alberta,T4A 1X6,51.2743,-113.986,5826.0,1980.0,"Full, Unfinished ",926.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9673,84,4758996,Detached,Detached,Detached,2322.0,4,0,4,3,1,3.5,815000.0,2025-04-09,523 kingsmere Way SE ,Airdrie ,Alberta,T4A 0X9,51.2572,-113.985,4363.0,2021.0,"Full, Separate/Exterior Entry ",1040.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9674,84,4758996,Semi Detached (Half Duplex),Semi Detached (Half Duplex),Semi-Detached,1810.0,3,0,3,3,1,3.5,593900.0,2025-04-10,2 Kingfisher Crescent SE ,Airdrie ,Alberta,T4B 2A3,51.2578,-113.992,4013.0,2016.0,Full ,744.0,"2 Storey, Attached-Si ",Forced Air ,Central Air ,False,,False,False,semi-detached-indicator,False
9675,84,4758996,Detached,Detached,Detached,1351.0,4,0,4,3,0,3.0,590000.0,2025-04-10,146 Tipping Close SE ,Airdrie ,Alberta,T4A 2A7,51.2796,-113.988,4984.0,1991.0,Full ,,Bungalow ,Forced Air ,,False,,False,False,detached-indicator,False
9676,84,4758996,Detached,Detached,Detached,2123.0,3,0,3,2,1,2.5,720000.0,2025-04-11,2009 Ravensdun Crescent SE ,Airdrie ,Alberta,T4A 3K2,51.2645,-113.974,4684.0,2019.0,"Full, Unfinished ",876.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9677,84,4758996,Detached,Detached,Detached,1272.0,3,0,3,1,2,2.0,510000.0,2025-04-11,1537 Big Springs Way SE ,Airdrie ,Alberta,T4A 1N1,51.2778,-113.993,3816.0,1995.0,Full ,629.0,2 Storey ,"In Floor, Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9678,84,4758996,Detached,Detached,Detached,1681.0,4,0,4,3,0,3.0,712000.0,2025-04-12,1302 Ravenscroft Way SE ,Airdrie ,Alberta,T4A 0J4,51.2655,-113.976,6312.0,2012.0,Full ,1009.0,3 Level Split ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9679,84,4758996,Detached,Detached,Detached,1412.0,5,0,5,3,0,3.0,583000.0,2025-04-15,4 Thorndale Close SE ,Airdrie ,Alberta,T4A 2B9,51.2821,-113.984,4897.0,1997.0,Full ,1412.0,Bi-Level ,Forced Air ,,False,,False,False,detached-indicator,False
9680,84,4758996,Detached,Detached,Detached,2690.0,5,0,5,4,1,4.5,820000.0,2025-04-15,1398 Ravenscroft Way SE ,Airdrie ,Alberta,T4A 0L7,51.264,-113.977,5914.0,2012.0,Full ,,2 Storey ,"ENERGY STAR Qualified Equipment, Fireplace(s), Forced Air ",,False,,False,False,detached-indicator,False
9682,84,4758996,Detached,Detached,Detached,1727.0,5,0,5,3,1,3.5,557500.0,2025-04-16,13 Morningside Bay SW ,Airdrie ,Alberta,T4B 0K6,51.2665,-114.013,5158.0,2007.0,Full ,,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9684,84,4758996,Detached,Detached,Detached,1768.0,3,0,3,2,1,2.5,710000.0,2025-04-17,312 Ravenstern Link SE ,Airdrie ,Alberta,T4A 0G7,51.2688,-113.979,4182.0,2017.0,Full ,757.0,2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
9686,84,4758996,Detached,Detached,Detached,1907.0,3,0,3,2,1,2.5,688000.0,2025-04-19,379 Lawthorn Way SE ,Airdrie ,Alberta,T4A 3M7,51.2577,-113.98,3686.0,2021.0,"Full, Unfinished ",817.0,2 Storey ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9688,84,4758996,Detached,Detached,Detached,2243.0,4,0,4,3,1,3.5,700000.0,2025-04-21,376 Morningside Crescent SW ,Airdrie ,Alberta,T4B 0C1,51.264,-114.013,3840.0,2007.0,Full ,1106.0,2 Storey ,Central ,Central Air ,False,,False,False,detached-indicator,False
9693,84,4758996,Detached,Detached,Detached,1557.0,3,0,3,2,1,2.5,640000.0,2025-04-23,413 Ravensmoor Common SE ,Airdrie ,Alberta,T4A 0P8,51.2662,-113.972,4460.0,2015.0,"Full, Unfinished ",780.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9694,84,4758996,Detached,Detached,Detached,2447.0,4,0,4,3,1,3.5,819000.0,2025-04-24,142 Kingsland Heights SE ,Airdrie ,Alberta,T4A 0A2,51.2675,-113.987,7190.0,2006.0,Full ,1142.0,2 Storey ,"Forced Air, Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
9695,84,4758996,Detached,Detached,Detached,1558.0,3,0,3,2,1,2.5,565000.0,2025-04-24,2312 Lancaster Heights SE ,Airdrie ,Alberta,T4A 3P7,51.2631,-113.979,3082.0,2023.0,"Full, Unfinished, Separate/Exterior Entry ",766.0,2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
9696,84,4758996,Detached,Detached,Detached,2374.0,4,0,4,3,1,3.5,849850.0,2025-04-26,211 Ravenscroft Green SE ,Airdrie ,Alberta,T4A 0H2,51.2648,-113.978,4363.0,2012.0,Full ,819.0,5 Level Split ,"Forced Air, Natural Gas ",,False,,False,False,detached-indicator,False
9697,84,4758996,Detached,Detached,Detached,1806.0,3,0,3,3,1,3.5,630000.0,2025-04-27,2644 Ravenslea Gardens SE ,Airdrie ,Alberta,T4A 0G7,51.2678,-113.977,4259.0,2014.0,Full ,905.0,2 Storey ,Central ,Central Air ,False,,False,False,detached-indicator,False
